483 1097 1 978061007
956 1097 0 978061007
956 1 1 978061285
956 2700 0 978061285
483 2355 1 978061314
956 1907 0 978061314
956 2687 0 978061314
956 1405 0 978061333
483 2858 1 978061508
956 1127 1 978061508
956 2858 1 978061508
956 2706 0 978061508
483 2683 1 978061532
956 2683 0 978061532
956 2699 0 978061532
956 223 1 978061597
956 2433 0 978061597
956 2541 0 978061597
956 2722 0 978061597
956 2605 1 978061632
956 2959 1 978061656
956 2580 0 978061683
956 3175 0 978061683
956 3578 0 978061683
956 785 1 978061722
956 3623 0 978061768
956 3753 1 978061792
956 2502 0 978061792
956 2490 0 978061792
956 2762 1 978061850
956 2395 0 978061850
956 3081 0 978061850
956 3176 0 978061871
947 1256 0 978061880
956 2763 0 978061895
956 2987 1 978061914
956 3793 1 978061914
947 3671 0 978061918
947 2791 1 978062117
956 588 1 978062210
956 589 1 978062293
956 1653 1 978062293
956 2571 1 978062293
956 480 0 978062293
956 1584 0 978062293
956 32 1 978062316
956 1396 0 978062316
956 1580 0 978062316
956 1527 1 978062357
956 1573 1 978062357
956 2628 0 978062357
956 780 0 978062357
956 1676 0 978062378
956 1909 0 978062378
956 2012 0 978062399
956 1544 0 978062426
956 3697 1 978062449
956 1831 0 978062488
956 47 1 978062624
956 551 0 978062649
956 648 0 978062718
483 1136 1 978063153
956 1136 1 978063153
483 3361 1 978063229
483 232 1 978063250
483 3037 1 978063250
483 3526 1 978063276
956 3526 1 978063276
483 1079 1 978063297
483 2791 1 978063339
483 2918 1 978063380
956 1259 1 978063405
956 1517 1 978063405
483 2716 1 978063494
956 2716 1 978063494
956 1923 0 978063494
956 2000 1 978063510
956 3255 0 978063548
483 1968 1 978063623
956 356 1 978063678
956 380 1 978063740
956 3052 1 978063770
483 2245 1 978063797
483 3591 0 978063797
956 597 0 978063797
483 2100 1 978063826
483 3308 1 978063871
956 3253 1 978063899
956 1569 0 978063992
956 3263 0 978064009
483 2145 0 978064036
18 1394 1 978064050
407 1394 0 978064050
956 500 1 978064077
956 1476 1 978064116
947 260 1 978064399
947 1198 1 978064399
947 1254 0 978064399
947 1291 0 978064452
947 208 0 978064780
947 923 1 978065681
956 1393 0 978103620
1000 1210 0 978105477
1000 1639 1 978105541
483 3785 1 978112191
762 1291 1 978114773
164 150 1 978123263
164 1694 1 978123314
164 1094 0 978123596
164 555 1 978123811
164 357 0 978123811
400 367 0 978123886
400 21 0 978123950
164 3255 0 978124146
400 648 0 978124146
400 3256 0 978124235
853 648 1 978124501
400 838 1 978124568
400 440 0 978124695
400 1377 0 978124810
164 1721 0 978124824
400 1721 0 978124824
400 349 1 978124886
164 1569 0 978125113
943 1291 1 978125218
943 2011 0 978125358
943 2918 1 978125359
164 231 1 978125371
943 1196 1 978125450
400 2193 0 978125484
943 1225 1 978125672
943 3210 0 978125730
943 1198 1 978125746
943 1240 0 978125772
943 1200 1 978125796
943 2762 1 978125811
943 1302 0 978126031
943 1285 1 978126277
943 1097 0 978126452
983 858 1 978128786
983 2003 0 978128821
983 1722 0 978128865
983 1250 1 978128920
983 1997 0 978128920
983 2948 1 978128995
983 951 0 978128995
983 1282 1 978129053
983 541 1 978129176
983 913 1 978129176
983 1252 1 978129176
983 1617 1 978129176
983 2987 0 978129223
983 910 1 978129302
983 947 1 978129302
983 1276 1 978129368
983 1188 0 978129368
983 955 1 978129392
983 1136 0 978129392
983 1394 0 978129418
983 898 1 978129478
983 1294 1 978129509
983 3037 1 978129527
983 3072 0 978129527
983 1265 0 978129566
983 260 1 978129642
983 1097 1 978129642
983 2174 1 978129642
983 2872 0 978129642
983 2100 0 978129662
983 1073 0 978129662
983 2 0 978129692
983 2005 0 978129692
983 923 1 978129768
983 912 1 978129836
983 3469 1 978129930
983 1225 0 978129956
983 1198 1 978130092
983 1262 1 978130092
22 2915 0 978130465
159 1 0 978130703
22 2858 1 978130715
159 2858 1 978130715
22 1704 1 978130729
159 529 1 978130782
947 913 1 978130868
947 1219 0 978131080
947 1214 0 978131114
947 1674 0 978131157
505 1196 0 978134004
505 1210 0 978134049
505 111 1 978134073
505 1214 0 978134073
505 3578 1 978134462
505 3753 0 978134462
505 1136 1 978134725
505 2858 1 978134744
505 3037 0 978134744
505 2997 1 978134761
505 1197 0 978134929
505 2396 0 978134929
505 2987 0 978135175
505 858 1 978135406
505 1225 1 978135474
505 296 0 978135523
505 608 1 978135545
505 1247 1 978135568
505 919 0 978135611
505 110 1 978135627
505 1358 1 978135688
505 1259 1 978135723
505 2348 0 978135723
505 1222 1 978135755
505 1953 0 978135792
505 1673 1 978135833
505 1246 0 978135868
505 16 1 978135979
505 592 0 978136043
505 1748 0 978136335
505 3826 0 978136372
505 1089 1 978136426
505 1200 0 978136441
505 1240 0 978136462
505 2762 0 978136462
505 2571 0 978136478
505 2391 1 978136512
505 1036 0 978136553
505 1625 0 978136574
505 47 1 978136641
505 3267 0 978136719
505 543 0 978136804
505 3868 0 978137282
268 1517 0 978137783
159 356 1 978138642
159 1584 0 978138705
159 597 1 978138759
159 500 0 978138871
159 539 0 978138972
159 2321 1 978139101
159 3450 0 978139209
159 1485 0 978139220
159 1711 0 978139311
268 357 0 978139333
159 339 0 978139421
159 368 0 978139503
159 231 0 978139639
159 3263 0 978139653
159 736 0 978139735
159 1888 0 978139827
159 1713 0 978139991
159 586 0 978140049
159 1917 0 978140139
159 370 0 978140333
159 1544 0 978140344
159 435 0 978140370
22 1307 0 978140830
159 1307 1 978140830
159 2145 0 978140971
159 471 1 978140977
159 440 0 978140997
22 2100 0 978141053
159 2100 0 978141053
159 2406 0 978141079
159 2469 1 978141095
159 3501 0 978141118
159 118 1 978141322
159 2259 0 978141339
22 1394 1 978141439
159 1394 1 978141439
159 3421 0 978141452
22 1259 1 978141478
159 1259 1 978141478
22 1968 1 978141494
159 1968 1 978141494
22 2423 0 978141566
22 2144 0 978141583
22 2918 0 978141583
159 2144 0 978141583
159 2918 0 978141583
159 2352 1 978141602
159 3526 1 978141602
159 2795 0 978141602
159 3253 0 978141649
159 2245 0 978141664
159 2407 0 978141664
22 2174 0 978141688
22 2463 0 978141688
159 2174 0 978141688
159 2302 0 978141688
22 2791 0 978141700
159 2791 0 978141700
159 3591 0 978141721
159 2134 0 978141783
22 2111 0 978141807
159 2111 0 978141807
159 2011 1 978141820
159 1135 1 978141879
22 3608 0 978141896
159 1380 1 978141896
159 2109 0 978141896
159 3608 0 978141896
159 2375 0 978141913
159 3809 0 978141913
159 588 0 978142422
22 2291 0 978142589
159 3448 0 978142647
159 1028 0 978142738
159 2248 0 978142861
159 1958 0 978142912
159 1196 0 978143174
159 1240 1 978143197
159 1097 0 978143197
159 1376 0 978143197
159 3703 0 978143197
159 2628 0 978143313
159 317 0 978143330
159 2054 0 978143348
947 3421 0 978144038
22 3418 0 978144088
159 780 0 978144236
947 3363 1 978144355
159 5 1 978144881
159 3500 0 978144939
159 1779 0 978145280
159 472 0 978145453
159 333 0 978145560
159 762 0 978145597
159 2953 0 978145709
159 3361 1 978146559
159 1090 0 978146594
22 1079 0 978146649
22 1285 0 978146649
22 1663 0 978146686
159 1663 0 978146686
620 1210 1 978146747
22 2716 0 978146800
159 2716 0 978146800
620 2028 1 978146863
620 2692 1 978146863
159 2746 0 978146876
159 2470 0 978146900
159 3525 0 978146940
159 2003 0 978146955
159 2369 0 978146955
620 1291 1 978146984
620 2571 1 978146984
620 1597 0 978147099
159 2794 0 978147128
620 10 1 978147137
620 377 1 978147137
620 1370 1 978147137
620 2628 0 978147137
620 1580 1 978147192
620 733 1 978147210
620 2699 0 978147232
620 165 1 978147253
620 2353 0 978147253
620 380 1 978147271
620 3082 0 978147292
620 1608 0 978147373
620 2490 0 978147395
947 3471 0 978148242
766 1203 0 978149525
766 1225 0 978149525
766 1945 0 978149525
815 923 0 978149525
815 1225 0 978149525
815 1945 0 978149525
766 1136 1 978149633
815 318 1 978149633
815 1136 1 978149633
815 1198 1 978149633
815 903 0 978149633
815 1219 0 978149633
766 904 0 978149726
766 1304 0 978149726
815 3469 0 978149726
815 1247 0 978149726
766 1036 0 978149826
766 1214 0 978149826
766 2028 0 978149826
766 994 0 978149826
815 994 1 978149826
815 1214 0 978149826
766 3006 0 978149909
766 1208 0 978149909
815 3006 0 978149909
298 1073 1 978150983
505 1967 0 978152714
505 3253 0 978152743
505 2716 0 978152972
505 1265 1 978153499
505 2395 1 978153553
505 1923 0 978153570
505 39 0 978153593
505 1517 0 978153593
505 2321 0 978153751
505 2302 0 978153826
505 1732 0 978153864
505 1476 0 978153912
505 231 0 978154051
505 589 0 978154810
505 2916 0 978154810
505 2628 0 978154891
842 3753 0 978157873
842 47 0 978158436
394 1206 1 978158964
842 3114 1 978159010
551 3160 0 978162383
618 3160 0 978162383
538 553 1 978171401
765 553 0 978171401
765 1093 0 978171451
293 3578 0 978172390
765 3578 0 978172390
377 2076 0 978185269
194 1240 1 978191878
163 2858 1 978196348
163 2997 0 978196418
163 3005 1 978196442
163 2712 0 978196521
163 3160 0 978196657
163 2598 0 978196775
163 2396 1 978196817
163 2762 1 978196817
163 2841 1 978196848
163 2916 1 978197453
163 1580 0 978197476
163 318 1 978197830
163 527 1 978197830
163 50 1 978197842
163 2028 1 978197856
163 2571 1 978197870
163 296 0 978197928
163 3147 1 978197971
163 480 0 978197998
163 32 0 978198235
163 2908 0 978198266
163 780 0 978198735
486 1197 0 978201360
728 1 0 978202760
524 3578 0 978203299
483 912 1 978210076
483 1196 1 978210102
956 1196 1 978210102
956 2028 1 978210102
956 1200 1 978210130
956 110 1 978210151
483 1210 1 978210171
956 1210 1 978210171
483 3448 1 978210234
483 1197 1 978210557
956 1197 1 978210557
483 1307 1 978210699
956 2916 1 978210780
956 2393 0 978210883
956 1603 0 978210900
956 608 0 978211113
956 593 1 978211140
956 1214 1 978211140
956 111 0 978211140
483 1240 1 978211163
483 1617 1 978211163
956 457 1 978211163
956 1240 1 978211163
956 1617 1 978211163
956 866 0 978211181
956 3147 1 978211198
956 2278 1 978211241
483 1674 1 978211286
956 16 0 978211286
956 377 0 978211304
956 3527 1 978211328
956 1092 1 978211373
483 3101 1 978211399
956 1370 1 978211399
956 3763 0 978211399
956 733 1 978211420
956 2540 0 978211440
956 10 1 978211470
956 2058 1 978211470
956 1805 0 978211470
956 1645 0 978211504
956 2353 0 978211504
956 165 1 978211531
956 1722 0 978211531
163 1617 0 978212113
163 1196 1 978212628
163 260 1 978212645
163 1210 1 978212663
163 2640 0 978212720
7 3114 0 978216327
204 858 1 978217221
204 1617 1 978217581
204 2762 1 978217664
204 1240 1 978217779
204 2571 1 978217820
204 1270 1 978217993
204 1036 1 978218054
204 1200 1 978218180
204 1084 1 978218313
466 1198 1 978218913
466 587 0 978219045
466 318 0 978219547
466 593 1 978219607
466 2858 1 978219634
466 1704 0 978219701
466 3105 0 978219702
466 1089 0 978219776
466 3418 0 978219776
466 2762 1 978219815
466 1265 0 978219815
466 1784 0 978219917
466 1188 0 978220319
466 440 0 978220361
466 1923 0 978220393
466 597 0 978220521
466 3255 0 978220577
466 1059 0 978220622
466 2712 0 978220669
466 2959 0 978220687
466 480 0 978220743
466 986 0 978220829
466 2710 0 978220867
466 2302 0 978220896
466 454 0 978220930
466 3107 0 978221143
466 551 0 978221164
466 1573 0 978221307
455 3785 0 978221315
466 3249 0 978221581
552 1210 0 978224400
552 1148 1 978225541
552 541 1 978225630
552 2300 1 978225682
552 110 0 978225853
552 913 0 978225900
552 954 1 978225922
552 1278 0 978225922
552 2716 0 978225952
552 1250 0 978226572
412 3510 1 978226594
552 364 0 978226698
552 1230 1 978226968
277 47 1 978226985
412 648 0 978227059
336 2706 0 978231417
336 2683 0 978231469
336 3005 0 978231551
336 2716 0 978231814
336 3175 0 978231814
336 24 0 978232060
336 2841 0 978232165
336 3176 0 978232210
811 3253 1 978233459
811 1747 0 978233459
336 2628 0 978234055
336 1126 0 978234113
454 741 0 978234709
454 1197 0 978235339
454 1222 0 978235487
454 2706 0 978243916
815 1203 0 978248555
159 11 0 978271282
22 1270 0 978271309
159 1270 0 978271309
159 2012 0 978271309
159 1220 0 978271358
159 39 0 978271401
159 3552 0 978271401
159 1020 0 978271421
159 3408 0 978271489
159 236 0 978271538
159 237 0 978271539
159 1625 0 978271571
159 2779 0 978271603
159 499 0 978271741
159 719 0 978271742
159 1569 0 978271742
159 3688 0 978271789
159 260 0 978271884
159 589 0 978271900
159 3039 0 978271918
159 2701 0 978272041
159 1387 0 978272215
159 160 0 978272412
159 2014 0 978273066
159 2528 1 978273113
159 3638 0 978273135
22 1179 0 978274105
159 3108 0 978274244
159 1876 1 978275083
159 3614 1 978275316
159 185 0 978276085
860 3507 0 978288449
841 1587 0 978297769
841 3599 0 978297933
841 3600 0 978297981
850 318 1 978298045
850 527 1 978298045
151 1580 0 978298076
151 480 0 978298101
151 10 0 978298101
432 1198 0 978298124
432 1210 0 978298151
432 1293 1 978298261
151 1500 0 978298268
151 2542 0 978298302
151 2278 0 978298340
151 2268 0 978298340
432 1193 1 978298413
432 2858 1 978298434
432 1207 1 978298478
841 3145 0 978298478
841 345 1 978298495
432 110 0 978298625
432 1196 0 978298730
432 1953 0 978298775
432 3471 0 978298814
432 1784 1 978298841
432 3578 1 978298958
432 3071 1 978299120
841 193 0 978299238
432 2268 1 978299297
432 2194 0 978299297
432 235 0 978299351
432 1246 0 978299418
620 1722 0 978299479
151 337 0 978299564
151 3246 1 978299599
151 3418 0 978299611
432 2396 1 978299641
151 2890 1 978299645
432 356 1 978299686
432 1265 0 978299712
432 2028 1 978299773
432 2571 1 978299773
432 380 1 978299809
432 1610 1 978299809
432 480 0 978299809
432 1527 1 978299839
432 2006 0 978299861
432 2353 0 978299861
432 648 0 978299913
432 1372 0 978299941
432 780 0 978299966
432 1385 0 978299966
432 2490 0 978299966
432 368 1 978300002
432 2628 0 978300051
432 736 0 978300100
432 1917 0 978300174
525 1221 1 978326519
525 1307 0 978327045
525 1270 0 978327075
525 3471 0 978327883
525 608 1 978328206
248 858 1 978355086
248 1198 1 978355086
248 1221 1 978355086
248 1954 1 978355245
248 1036 0 978355245
248 457 1 978355271
248 1222 1 978355271
248 2194 0 978355271
248 1356 1 978355306
248 592 0 978355306
248 1275 1 978355334
248 2948 0 978356325
823 3911 0 978373385
14 2528 0 978376283
14 2300 1 978377425
790 2300 1 978377425
14 1028 0 978377471
14 2081 0 978377471
405 2080 0 978381585
405 2085 0 978381630
14 920 0 978382353
405 920 0 978382353
14 1294 0 978382535
405 1294 0 978382535
790 1294 0 978382535
14 969 1 978382563
405 969 1 978382563
790 969 1 978382563
140 1500 1 978382607
140 1179 0 978382607
140 1912 1 978382630
140 112 0 978382630
140 1396 0 978382656
140 3247 0 978382656
140 22 0 978382691
140 1805 0 978382691
790 1954 1 978383963
855 1222 0 978390137
492 3578 1 978392040
492 3753 1 978392106
492 3300 1 978392148
461 3148 0 978393256
730 3617 0 978395199
585 2028 1 978397208
437 1997 0 978402366
437 3513 0 978402445
371 3578 0 978404762
371 1214 0 978405185
371 3175 0 978405357
371 3793 0 978405473
194 2324 1 978438476
140 799 1 978453216
140 1215 0 978453216
140 3264 0 978453231
140 1320 0 978453294
140 1690 0 978453294
140 2167 0 978453294
214 3751 0 978453388
140 2514 0 978453390
214 3785 0 978453403
140 2328 0 978453425
214 1997 1 978453500
214 3159 1 978453500
214 3753 0 978453521
214 3793 0 978453521
280 21 0 978454994
280 1377 0 978455167
7 2406 0 978457089
312 3704 0 978457089
664 2720 0 978467184
664 590 0 978467753
664 588 1 978469358
664 3157 0 978469795
664 2384 0 978469912
664 317 0 978470241
664 2359 1 978471305
664 1641 1 978471364
664 2321 0 978471629
664 2759 0 978471671
866 2012 0 978471780
866 3033 1 978471965
866 2100 0 978472663
866 356 1 978472748
866 440 0 978473007
866 1409 0 978473166
150 1270 1 978475546
636 1275 0 978489715
553 1259 0 978494045
703 1196 1 978499815
703 2571 1 978499815
703 260 0 978499815
703 1240 1 978499839
703 3471 1 978499839
703 1097 0 978499851
703 3527 0 978499893
492 608 1 978526173
321 3535 0 978526480
492 3623 0 978526517
7 1127 0 978538801
312 1127 0 978538801
312 3703 0 978538801
312 3702 0 978538824
380 260 1 978539403
380 1097 1 978539403
380 2174 1 978539403
380 1019 1 978539439
380 1073 1 978539440
380 2968 1 978539440
585 318 1 978539466
380 2105 1 978539475
380 367 0 978539475
380 2100 0 978539475
585 593 1 978539523
585 1704 1 978539586
585 1097 1 978540626
585 1617 1 978540778
866 1294 0 978541658
866 2352 0 978542648
866 3526 1 978543189
866 368 1 978545073
866 2054 0 978545474
866 2088 1 978545523
866 3671 1 978545677
866 1007 0 978545717
32 2997 1 978547166
704 2997 1 978547166
32 750 1 978547255
704 750 1 978547255
749 3552 0 978550032
749 2921 0 978550482
533 3948 1 978553408
620 110 1 978555662
620 1573 1 978557492
620 198 0 978557492
664 1078 0 978559210
664 2770 1 978559623
664 2539 0 978559623
664 838 0 978559679
664 3524 0 978559720
664 1135 0 978559764
664 1409 0 978559784
664 500 0 978559881
664 231 0 978560031
89 3298 1 978560078
664 586 0 978560086
89 3578 1 978560236
251 3578 1 978560236
251 3793 0 978560236
894 3793 0 978560236
251 648 1 978560255
14 3363 1 978568244
14 2788 1 978568332
790 3072 0 978568419
14 3388 0 978568562
405 2478 0 978568562
224 3408 0 978570127
973 3408 1 978570127
453 919 1 978570456
453 1 1 978570648
453 2396 1 978570648
453 2599 1 978570648
453 2324 0 978570648
453 34 0 978570648
453 1265 0 978570648
453 357 1 978570767
453 3052 0 978570767
453 2359 0 978570974
453 3174 0 978570974
453 539 1 978571280
453 1923 0 978571280
453 2671 0 978571281
224 3785 0 978576563
224 2762 1 978576833
959 2355 0 978577496
959 1641 0 978577586
224 2706 1 978578232
959 1097 0 978578769
959 2918 1 978578816
224 2716 1 978578908
959 2716 1 978578908
959 1193 1 978579126
959 1387 1 978579156
290 3618 0 978585650
14 588 0 978587644
664 2805 0 978619022
664 5 0 978622571
194 3868 0 978626003
894 3114 1 978643701
251 2858 1 978643716
894 1 1 978643765
894 2324 1 978643765
894 1188 0 978643765
89 1500 0 978643865
894 2359 1 978643865
894 39 1 978644439
894 1265 1 978644560
894 3358 1 978644560
894 11 0 978644560
894 440 0 978644560
89 2502 0 978644614
894 497 1 978644614
894 2572 0 978644627
894 539 0 978644641
894 3261 0 978644641
251 3175 0 978644696
251 1580 0 978644696
894 1580 1 978644696
894 3175 0 978644696
89 3178 1 978645625
894 3255 1 978645654
894 1517 0 978645667
894 2690 1 978645680
894 357 1 978645728
894 2124 0 978645728
894 708 0 978645756
251 2699 0 978645771
894 2699 0 978645771
894 7 0 978645789
894 3809 0 978645789
894 838 1 978645834
894 252 0 978645834
251 2012 0 978646015
894 2012 0 978646015
89 1711 0 978646033
894 2496 0 978646033
894 788 0 978646054
251 2793 0 978646535
89 762 0 978646598
664 296 0 978647227
664 3247 0 978647508
151 2571 1 978649057
151 1610 0 978649082
151 1466 1 978649332
151 223 0 978649906
385 3654 1 978650454
703 1339 1 978654358
703 2174 0 978655255
500 1999 0 978663154
810 1647 0 978663245
500 3919 0 978663471
500 2107 0 978663834
920 2872 0 978680062
920 3448 0 978680272
292 300 0 978680705
8 3578 1 978681266
8 1265 1 978681594
8 2396 1 978681594
45 1265 1 978681594
45 2692 0 978681594
8 2291 1 978681657
8 1094 1 978681720
8 1639 1 978681764
8 377 0 978681865
8 2502 1 978681992
8 509 0 978681992
8 555 0 978681992
8 2916 1 978682895
45 198 1 978682895
45 2916 1 978682895
281 2916 1 978682895
8 1917 0 978682985
45 1917 0 978682985
281 1917 0 978682985
8 296 1 978683630
8 527 1 978683630
8 1213 1 978683630
45 527 1 978683630
8 593 1 978683673
8 2028 1 978683673
45 2028 1 978683673
281 2028 0 978683673
8 608 1 978683708
8 1704 1 978683731
281 367 0 978683887
281 3489 0 978683954
8 50 1 978684025
8 1089 1 978684025
8 1358 1 978684025
45 1617 1 978684025
8 6 1 978684053
220 480 1 978701774
220 2657 0 978701830
220 1544 0 978701914
220 1617 0 978702238
220 260 1 978702386
220 1196 1 978702462
220 1584 0 978702783
220 1214 1 978702813
220 541 1 978702930
220 3471 1 978703026
220 32 0 978703026
220 1270 1 978703051
220 589 1 978703085
220 1200 1 978703153
959 1225 0 978716827
959 1196 0 978716863
959 1291 0 978717032
959 592 0 978717086
959 1663 0 978717131
224 2011 0 978717334
894 1394 0 978728528
89 1968 1 978728563
251 1259 0 978728563
894 1968 1 978728563
89 1270 1 978728875
89 1307 1 978728875
89 2915 1 978728875
894 1270 1 978728875
894 1197 0 978728875
89 2000 0 978728899
89 2174 0 978728899
89 2352 0 978728899
894 2174 1 978728899
894 3526 0 978728899
89 2791 0 978728980
89 2716 0 978728980
251 2791 0 978728980
894 2144 1 978728980
894 2716 1 978728980
89 3608 0 978729000
89 3072 0 978729000
894 3072 1 978729000
894 2406 0 978729014
89 2145 1 978729043
89 3448 0 978729043
894 2145 1 978729043
894 2100 0 978729043
89 2407 0 978729061
89 2011 0 978729096
89 2416 0 978729096
894 2011 0 978729096
89 2470 0 978729113
89 1091 1 978729137
89 2369 0 978729137
89 3033 0 978729137
894 3033 1 978729137
89 2405 0 978729155
89 2717 0 978729327
89 3387 0 978729338
89 2379 0 978729845
89 3391 0 978729881
89 3552 0 978729934
894 3868 0 978729934
89 1645 1 978729988
89 1805 1 978729988
89 1617 0 978729988
251 1645 0 978729988
251 1909 0 978730008
894 1909 0 978730008
89 1589 1 978730038
89 2126 0 978730057
251 1644 0 978730057
89 1088 0 978730617
251 1407 1 978730666
770 3178 1 978731204
770 3179 0 978731302
224 608 1 978743934
959 608 1 978743934
959 2028 1 978744160
224 1784 0 978744224
224 2759 0 978744957
224 3052 0 978745545
959 1580 0 978745593
224 2012 0 978746280
730 3785 0 978748190
795 3753 0 978751345
357 2599 1 978751420
795 2599 1 978751420
357 2395 1 978751442
357 2396 1 978751442
795 2395 1 978751442
795 2396 0 978751442
357 1223 1 978751523
357 1517 1 978751523
795 1517 1 978751523
357 1449 1 978751588
795 1449 1 978751588
357 2155 0 978751631
795 1883 0 978751656
795 322 1 978751671
357 2302 0 978751691
795 2302 1 978751691
357 785 1 978751733
357 3052 0 978751733
357 574 1 978751782
357 1279 1 978751800
357 527 1 978751979
357 2890 1 978751979
750 527 1 978751979
795 527 0 978751979
357 161 1 978752002
357 720 1 978752125
795 720 0 978752125
450 2791 0 978763963
450 1394 1 978764358
450 1258 0 978764945
450 1307 0 978765225
571 3114 1 978766840
492 47 1 978792627
232 527 1 978803392
232 593 1 978803429
232 919 1 978803567
232 1 1 978803666
